area,quartos,suite,banheiros,vagas,pet,mobiliado,metro_proximo,Aluguel,Condomínio,IPTU,Seguro incêndio,Taxa de serviço,Total,neighborhood,score,price_per_sqm,rent_level,price_per_room,price_per_bathroom,rent_to_condo_ratio,rooms_per_area,bathrooms_per_area,luxury_score,cluster
38.0,1.0,0,1.0,0.0,1,1,1,2750,850.0,0,35.0,71.0,3706,butanta,97.52631578947368,97.52631578947368,Low,3706.0,3706.0,3.235294117647059,0.02631578947368421,0.02631578947368421,2,0
22.0,1.0,1,1.0,0.0,1,0,1,2480,410.0,70,32.0,64.0,3056,butanta,138.9090909090909,138.9090909090909,Low,3056.0,3056.0,6.048780487804878,0.045454545454545456,0.045454545454545456,3,0
26.0,1.0,0,1.0,0.0,0,1,1,3280,502.0,85,42.0,84.0,3993,butanta,153.57692307692307,153.57692307692307,Low,3993.0,3993.0,6.53386454183267,0.038461538461538464,0.038461538461538464,2,0
32.0,1.0,0,1.0,0.0,1,1,1,3500,588.0,0,45.0,90.0,4223,butanta,131.96875,131.96875,Low,4223.0,4223.0,5.9523809523809526,0.03125,0.03125,2,0
63.0,2.0,1,2.0,1.0,0,0,1,7000,758.0,42,89.0,181.0,8070,butanta,128.0952380952381,128.0952380952381,Low,4035.0,4035.0,9.234828496042216,0.031746031746031744,0.031746031746031744,3,2
32.0,1.0,0,1.0,0.0,1,1,1,3070,434.0,111,39.0,79.0,3733,butanta,116.65625,116.65625,Low,3733.0,3733.0,7.073732718894009,0.03125,0.03125,2,0
62.0,2.0,1,2.0,1.0,1,1,1,7430,1063.0,387,95.0,192.0,9167,butanta,147.8548387096774,147.8548387096774,Low,4583.5,4583.5,6.989651928504233,0.03225806451612903,0.03225806451612903,4,2
31.0,1.0,1,1.0,0.0,1,1,0,2850,450.0,0,37.0,73.0,3410,butanta,110.0,110.0,Low,3410.0,3410.0,6.333333333333333,0.03225806451612903,0.03225806451612903,3,0
34.0,1.0,0,1.0,0.0,0,1,1,3400,350.0,72,44.0,88.0,3954,butanta,116.29411764705884,116.29411764705883,Low,3954.0,3954.0,9.714285714285714,0.029411764705882353,0.029411764705882353,2,0
29.0,1.0,1,1.0,0.0,1,0,1,3400,350.0,84,44.0,88.0,3966,butanta,136.75862068965515,136.75862068965517,Low,3966.0,3966.0,9.714285714285714,0.034482758620689655,0.034482758620689655,3,0
74.0,2.0,0,2.0,1.0,1,1,0,2550,1250.0,167,33.0,66.0,4066,butanta,54.94594594594594,54.945945945945944,Low,2033.0,2033.0,2.04,0.02702702702702703,0.02702702702702703,1,1
28.0,1.0,0,1.0,1.0,1,1,1,3337,600.0,0,43.0,86.0,4066,butanta,145.21428571428572,145.21428571428572,Low,4066.0,4066.0,5.5616666666666665,0.03571428571428571,0.03571428571428571,2,0
73.0,2.0,1,2.0,1.0,1,0,1,9000,600.0,0,115.0,233.0,9948,butanta,136.27397260273972,136.27397260273972,Low,4974.0,4974.0,15.0,0.0273972602739726,0.0273972602739726,3,2
72.0,2.0,1,2.0,1.0,1,0,1,7550,755.0,228,96.0,195.0,8824,butanta,122.55555555555556,122.55555555555556,Low,4412.0,4412.0,10.0,0.027777777777777776,0.027777777777777776,3,2
36.0,1.0,0,1.0,0.0,1,1,1,3050,750.0,9,39.0,78.0,3926,butanta,109.05555555555556,109.05555555555556,Low,3926.0,3926.0,4.066666666666666,0.027777777777777776,0.027777777777777776,2,0
40.0,2.0,0,1.0,0.0,1,0,1,3000,600.0,100,39.0,77.0,3816,butanta,95.4,95.4,Low,1908.0,3816.0,5.0,0.05,0.025,1,1
31.0,1.0,0,1.0,0.0,1,0,1,2100,295.0,0,27.0,54.0,2476,butanta,79.87096774193549,79.87096774193549,Low,2476.0,2476.0,7.11864406779661,0.03225806451612903,0.03225806451612903,1,1
44.0,2.0,0,1.0,1.0,1,1,1,2810,700.0,250,36.0,72.0,3868,butanta,87.9090909090909,87.9090909090909,Low,1934.0,3868.0,4.014285714285714,0.045454545454545456,0.022727272727272728,2,0
37.0,1.0,1,1.0,0.0,1,0,1,3200,450.0,0,41.0,82.0,3773,butanta,101.97297297297295,101.97297297297297,Low,3773.0,3773.0,7.111111111111111,0.02702702702702703,0.02702702702702703,3,0
59.0,1.0,1,1.0,1.0,1,0,1,3000,535.0,36,39.0,77.0,3687,butanta,62.49152542372882,62.49152542372882,Low,3687.0,3687.0,5.607476635514018,0.01694915254237288,0.01694915254237288,3,5
50.0,1.0,1,1.0,0.0,0,1,0,2205,0.0,0,28.0,57.0,2290,butanta,45.8,45.8,Low,2290.0,2290.0,2205.0,0.02,0.02,3,0
32.0,1.0,0,1.0,0.0,0,1,1,3250,570.0,0,42.0,84.0,3946,butanta,123.3125,123.3125,Low,3946.0,3946.0,5.701754385964913,0.03125,0.03125,2,0
26.0,1.0,1,1.0,0.0,1,1,1,3500,600.0,0,45.0,90.0,4235,butanta,162.8846153846154,162.8846153846154,Low,4235.0,4235.0,5.833333333333333,0.038461538461538464,0.038461538461538464,4,0
31.0,1.0,0,1.0,0.0,1,0,1,3000,430.0,80,39.0,77.0,3626,butanta,116.96774193548389,116.96774193548387,Low,3626.0,3626.0,6.976744186046512,0.03225806451612903,0.03225806451612903,1,0
31.0,1.0,1,1.0,0.0,1,0,1,3000,430.0,80,39.0,77.0,3626,butanta,116.96774193548389,116.96774193548387,Low,3626.0,3626.0,6.976744186046512,0.03225806451612903,0.03225806451612903,3,0
62.0,2.0,1,2.0,1.0,1,1,1,5199,1139.0,6,66.0,134.0,6544,butanta,105.5483870967742,105.54838709677419,Low,3272.0,3272.0,4.5645302897278315,0.03225806451612903,0.03225806451612903,4,5
36.0,1.0,0,1.0,1.0,1,1,1,4290,1050.0,225,55.0,111.0,5731,butanta,159.19444444444446,159.19444444444446,Low,5731.0,5731.0,4.085714285714285,0.027777777777777776,0.027777777777777776,2,2
68.0,2.0,1,2.0,1.0,1,0,1,6200,600.0,228,79.0,160.0,7267,butanta,106.86764705882354,106.86764705882354,Low,3633.5,3633.5,10.333333333333334,0.029411764705882353,0.029411764705882353,3,5
20.0,1.0,1,1.0,0.0,0,1,1,3200,350.0,17,41.0,82.0,3690,butanta,184.5,184.5,Low,3690.0,3690.0,9.142857142857142,0.05,0.05,4,0
43.0,1.0,0,1.0,0.0,1,1,1,5420,750.0,91,69.0,140.0,6470,butanta,150.46511627906978,150.46511627906978,Low,6470.0,6470.0,7.226666666666667,0.023255813953488372,0.023255813953488372,2,2
72.0,3.0,0,1.0,1.0,1,0,0,2704,900.0,100,35.0,70.0,3809,butanta,52.90277777777778,52.90277777777778,Low,1269.6666666666667,3809.0,3.0044444444444443,0.041666666666666664,0.013888888888888888,0,1
29.0,1.0,1,1.0,0.0,1,1,1,2990,338.0,125,38.0,77.0,3568,butanta,123.03448275862068,123.03448275862068,Low,3568.0,3568.0,8.846153846153847,0.034482758620689655,0.034482758620689655,4,0
25.0,1.0,0,1.0,0.0,1,1,1,3100,411.0,20,40.0,80.0,3651,butanta,146.04,146.04,Low,3651.0,3651.0,7.542579075425791,0.04,0.04,2,0
36.0,1.0,1,1.0,1.0,0,1,1,5200,1055.0,258,66.0,134.0,6713,butanta,186.47222222222223,186.47222222222223,Low,6713.0,6713.0,4.928909952606635,0.027777777777777776,0.027777777777777776,4,2
80.0,2.0,1,2.0,2.0,1,0,0,4400,960.0,285,56.0,113.0,5814,butanta,72.675,72.675,Low,2907.0,2907.0,4.583333333333333,0.025,0.025,3,5
32.0,1.0,0,1.0,0.0,0,1,1,3200,450.0,137,41.0,82.0,3910,butanta,122.1875,122.1875,Low,3910.0,3910.0,7.111111111111111,0.03125,0.03125,2,0
26.0,1.0,1,1.0,0.0,0,1,1,3100,759.0,0,40.0,80.0,3979,butanta,153.03846153846155,153.03846153846155,Low,3979.0,3979.0,4.084321475625823,0.038461538461538464,0.038461538461538464,4,0
26.0,1.0,1,1.0,0.0,0,1,1,3131,163.0,58,40.0,81.0,3473,butanta,133.57692307692307,133.57692307692307,Low,3473.0,3473.0,19.208588957055216,0.038461538461538464,0.038461538461538464,4,0
33.0,1.0,0,1.0,0.0,1,1,1,3100,400.0,20,40.0,80.0,3640,butanta,110.3030303030303,110.3030303030303,Low,3640.0,3640.0,7.75,0.030303030303030304,0.030303030303030304,2,0
25.0,1.0,1,1.0,1.0,1,0,1,3200,780.0,26,41.0,82.0,4129,butanta,165.16,165.16,Low,4129.0,4129.0,4.102564102564102,0.04,0.04,3,0
44.0,1.0,0,1.0,1.0,0,0,1,5315,480.0,114,68.0,137.0,6114,butanta,138.95454545454547,138.95454545454547,Low,6114.0,6114.0,11.072916666666666,0.022727272727272728,0.022727272727272728,1,2
73.0,2.0,1,2.0,1.0,1,0,1,9000,600.0,0,115.0,233.0,9948,butanta,136.27397260273972,136.27397260273972,Low,4974.0,4974.0,15.0,0.0273972602739726,0.0273972602739726,3,2
30.0,1.0,0,1.0,0.0,0,1,1,2970,600.0,150,38.0,76.0,3834,butanta,127.8,127.8,Low,3834.0,3834.0,4.95,0.03333333333333333,0.03333333333333333,2,0
61.0,2.0,1,2.0,1.0,1,0,1,5650,820.0,59,72.0,146.0,6747,butanta,110.6065573770492,110.60655737704919,Low,3373.5,3373.5,6.890243902439025,0.03278688524590164,0.03278688524590164,3,5
58.0,2.0,1,2.0,1.0,1,0,1,4800,800.0,500,61.0,124.0,6285,butanta,108.36206896551724,108.36206896551724,Low,3142.5,3142.5,6.0,0.034482758620689655,0.034482758620689655,3,5
31.0,1.0,0,1.0,1.0,0,0,1,2890,680.0,0,37.0,74.0,3681,butanta,118.74193548387096,118.74193548387096,Low,3681.0,3681.0,4.25,0.03225806451612903,0.03225806451612903,1,0
81.0,3.0,1,3.0,2.0,1,0,1,10000,2215.0,67,127.0,259.0,12668,butanta,156.39506172839506,156.39506172839506,Medium,4222.666666666667,4222.666666666667,4.514672686230249,0.037037037037037035,0.037037037037037035,4,4
50.0,1.0,1,1.0,0.0,0,1,0,2205,0.0,0,28.0,57.0,2290,butanta,45.8,45.8,Low,2290.0,2290.0,2205.0,0.02,0.02,3,0
25.0,1.0,0,1.0,1.0,1,0,1,2600,506.0,0,33.0,67.0,3206,butanta,128.24,128.24,Low,3206.0,3206.0,5.138339920948616,0.04,0.04,1,0
30.0,1.0,1,1.0,0.0,0,1,1,3200,410.0,0,41.0,82.0,3733,butanta,124.43333333333334,124.43333333333334,Low,3733.0,3733.0,7.804878048780488,0.03333333333333333,0.03333333333333333,4,0
41.0,2.0,0,1.0,0.0,1,0,1,2990,540.0,0,38.0,77.0,3645,butanta,88.90243902439025,88.90243902439025,Low,1822.5,3645.0,5.537037037037037,0.04878048780487805,0.024390243902439025,1,1
35.0,1.0,1,1.0,1.0,0,1,1,3550,960.0,244,45.0,91.0,4890,butanta,139.71428571428572,139.71428571428572,Low,4890.0,4890.0,3.6979166666666665,0.02857142857142857,0.02857142857142857,4,2
50.0,2.0,0,1.0,0.0,1,0,0,1920,80.0,140,32.0,49.0,2221,butanta,44.42,44.42,Low,1110.5,2221.0,24.0,0.04,0.02,0,1
25.0,1.0,1,1.0,0.0,0,1,1,3800,737.0,0,49.0,98.0,4684,butanta,187.36,187.36,Low,4684.0,4684.0,5.156037991858887,0.04,0.04,4,0
29.0,1.0,1,1.0,0.0,1,0,1,2460,527.0,100,32.0,63.0,3182,butanta,109.72413793103448,109.72413793103448,Low,3182.0,3182.0,4.667931688804554,0.034482758620689655,0.034482758620689655,3,0
44.0,2.0,0,1.0,1.0,1,0,1,5000,600.0,0,64.0,129.0,5793,butanta,131.6590909090909,131.6590909090909,Low,2896.5,5793.0,8.333333333333334,0.045454545454545456,0.022727272727272728,1,2
32.0,1.0,0,1.0,0.0,1,1,1,3400,450.0,50,44.0,88.0,4032,butanta,126.0,126.0,Low,4032.0,4032.0,7.555555555555555,0.03125,0.03125,2,0
29.0,1.0,0,1.0,0.0,1,0,1,2288,290.0,130,29.0,59.0,2796,butanta,96.41379310344828,96.41379310344827,Low,2796.0,2796.0,7.889655172413793,0.034482758620689655,0.034482758620689655,1,1
72.0,3.0,0,1.0,1.0,1,0,0,2704,900.0,100,35.0,70.0,3809,butanta,52.90277777777778,52.90277777777778,Low,1269.6666666666667,3809.0,3.0044444444444443,0.041666666666666664,0.013888888888888888,0,1
39.0,2.0,0,1.0,0.0,0,0,1,2700,690.0,109,35.0,69.0,3603,butanta,92.3846153846154,92.38461538461539,Low,1801.5,3603.0,3.9130434782608696,0.05128205128205128,0.02564102564102564,1,1
34.0,2.0,0,1.0,0.0,1,0,1,3600,400.0,0,46.0,93.0,4139,butanta,121.73529411764706,121.73529411764706,Low,2069.5,4139.0,9.0,0.058823529411764705,0.029411764705882353,1,1
32.0,1.0,0,1.0,0.0,1,1,1,3400,450.0,0,57.0,88.0,3995,butanta,124.84375,124.84375,Low,3995.0,3995.0,7.555555555555555,0.03125,0.03125,2,0
49.0,2.0,0,1.0,1.0,0,0,0,1190,400.0,0,16.0,30.0,1636,butanta,33.38775510204081,33.38775510204081,Low,818.0,1636.0,2.975,0.04081632653061224,0.02040816326530612,0,1
69.0,2.0,1,2.0,1.0,1,0,1,5300,1300.0,459,68.0,137.0,7264,butanta,105.27536231884058,105.27536231884058,Low,3632.0,3632.0,4.076923076923077,0.028985507246376812,0.028985507246376812,3,5
34.0,1.0,0,1.0,0.0,0,1,1,3400,350.0,72,44.0,88.0,3954,butanta,116.29411764705884,116.29411764705883,Low,3954.0,3954.0,9.714285714285714,0.029411764705882353,0.029411764705882353,2,0
25.0,1.0,0,1.0,0.0,1,0,1,2410,566.0,0,31.0,62.0,3069,butanta,122.76,122.76,Low,3069.0,3069.0,4.257950530035336,0.04,0.04,1,0
35.0,1.0,0,1.0,1.0,0,1,1,4700,987.0,230,60.0,121.0,6098,butanta,174.22857142857143,174.22857142857143,Low,6098.0,6098.0,4.761904761904762,0.02857142857142857,0.02857142857142857,2,2
45.0,2.0,0,1.0,1.0,1,0,1,4500,950.0,0,58.0,116.0,5624,butanta,124.97777777777776,124.97777777777777,Low,2812.0,5624.0,4.7368421052631575,0.044444444444444446,0.022222222222222223,1,2
36.0,1.0,1,1.0,1.0,1,1,1,5300,1000.0,167,68.0,137.0,6672,butanta,185.33333333333331,185.33333333333334,Low,6672.0,6672.0,5.3,0.027777777777777776,0.027777777777777776,4,2
27.0,1.0,1,1.0,0.0,1,0,1,1550,540.0,0,20.0,40.0,2150,casa-verde,79.62962962962963,79.62962962962963,Low,2150.0,2150.0,2.8703703703703702,0.037037037037037035,0.037037037037037035,3,1
35.0,1.0,0,1.0,0.0,1,0,0,735,0.0,108,13.0,19.0,875,casa-verde,25.0,25.0,Low,875.0,875.0,735.0,0.02857142857142857,0.02857142857142857,0,1
31.0,1.0,1,1.0,0.0,1,0,0,2100,360.0,0,27.0,54.0,2541,casa-verde,81.96774193548387,81.96774193548387,Low,2541.0,2541.0,5.833333333333333,0.03225806451612903,0.03225806451612903,2,1
70.0,1.0,0,1.0,0.0,1,0,0,1900,350.0,125,25.0,49.0,2449,casa-verde,34.98571428571429,34.98571428571429,Low,2449.0,2449.0,5.428571428571429,0.014285714285714285,0.014285714285714285,0,1
90.0,3.0,0,2.0,1.0,1,0,0,1840,902.0,75,24.0,47.0,2888,casa-verde,32.08888888888889,32.08888888888889,Low,962.6666666666666,1444.0,2.0399113082039912,0.03333333333333333,0.022222222222222223,0,1
29.0,1.0,0,1.0,0.0,1,0,0,2199,350.0,0,28.0,56.0,2633,casa-verde,90.79310344827586,90.79310344827586,Low,2633.0,2633.0,6.282857142857143,0.034482758620689655,0.034482758620689655,0,1
35.0,2.0,0,1.0,1.0,1,0,1,2450,570.0,42,32.0,63.0,3157,casa-verde,90.2,90.2,Low,1578.5,3157.0,4.298245614035087,0.05714285714285714,0.02857142857142857,1,1
30.0,1.0,1,1.0,0.0,0,1,0,2379,255.0,97,31.0,61.0,2823,casa-verde,94.1,94.1,Low,2823.0,2823.0,9.329411764705883,0.03333333333333333,0.03333333333333333,3,0
27.0,1.0,1,1.0,0.0,0,0,0,1800,1.0,1,23.0,46.0,1871,casa-verde,69.29629629629629,69.29629629629629,Low,1871.0,1871.0,1800.0,0.037037037037037035,0.037037037037037035,2,1
30.0,1.0,1,1.0,0.0,1,0,1,2700,392.0,38,35.0,69.0,3234,casa-verde,107.8,107.8,Low,3234.0,3234.0,6.887755102040816,0.03333333333333333,0.03333333333333333,3,0
30.0,1.0,0,1.0,0.0,1,0,0,1600,100.0,85,21.0,41.0,1847,casa-verde,61.56666666666667,61.56666666666667,Low,1847.0,1847.0,16.0,0.03333333333333333,0.03333333333333333,0,1
49.0,1.0,0,1.0,1.0,1,1,0,3300,636.0,7,42.0,85.0,4070,casa-verde,83.06122448979592,83.06122448979592,Low,4070.0,4070.0,5.188679245283019,0.02040816326530612,0.02040816326530612,1,0
27.0,1.0,0,1.0,0.0,1,0,1,1470,400.0,4,19.0,38.0,1931,casa-verde,71.51851851851852,71.51851851851852,Low,1931.0,1931.0,3.675,0.037037037037037035,0.037037037037037035,1,1
29.0,1.0,0,1.0,0.0,0,1,0,2420,100.0,46,31.0,62.0,2659,casa-verde,91.6896551724138,91.6896551724138,Low,2659.0,2659.0,24.2,0.034482758620689655,0.034482758620689655,1,0
80.0,1.0,0,1.0,0.0,1,0,0,2000,0.0,90,34.0,51.0,2175,casa-verde,27.1875,27.1875,Low,2175.0,2175.0,2000.0,0.0125,0.0125,0,1
265.0,4.0,3,5.0,4.0,1,0,0,5200,0.0,409,86.0,134.0,5829,casa-verde,21.99622641509434,21.99622641509434,Low,1457.25,1165.8,5200.0,0.01509433962264151,0.018867924528301886,3,3
90.0,3.0,0,2.0,1.0,1,0,0,1840,902.0,75,24.0,47.0,2888,casa-verde,32.08888888888889,32.08888888888889,Low,962.6666666666666,1444.0,2.0399113082039912,0.03333333333333333,0.022222222222222223,0,1
53.0,2.0,1,2.0,1.0,0,0,0,1360,800.0,44,18.0,35.0,2257,casa-verde,42.58490566037736,42.58490566037736,Low,1128.5,1128.5,1.7,0.03773584905660377,0.03773584905660377,2,1
29.0,1.0,0,1.0,0.0,1,0,0,1700,110.0,75,22.0,44.0,1951,casa-verde,67.27586206896552,67.27586206896552,Low,1951.0,1951.0,15.454545454545455,0.034482758620689655,0.034482758620689655,0,1
26.0,1.0,1,1.0,0.0,1,0,1,1400,340.0,0,18.0,36.0,1794,casa-verde,69.0,69.0,Low,1794.0,1794.0,4.117647058823529,0.038461538461538464,0.038461538461538464,3,1
25.0,1.0,1,1.0,1.0,0,0,0,1800,220.0,55,23.0,46.0,2144,casa-verde,85.76,85.76,Low,2144.0,2144.0,8.181818181818182,0.04,0.04,2,1
30.0,1.0,0,1.0,0.0,1,0,0,1600,100.0,85,21.0,41.0,1847,casa-verde,61.56666666666667,61.56666666666667,Low,1847.0,1847.0,16.0,0.03333333333333333,0.03333333333333333,0,1
54.0,1.0,0,1.0,0.0,1,1,0,2220,250.0,0,29.0,57.0,2556,casa-verde,47.333333333333336,47.333333333333336,Low,2556.0,2556.0,8.88,0.018518518518518517,0.018518518518518517,1,1
30.0,1.0,0,1.0,0.0,1,0,0,2500,360.0,0,32.0,64.0,2956,casa-verde,98.53333333333332,98.53333333333333,Low,2956.0,2956.0,6.944444444444445,0.03333333333333333,0.03333333333333333,0,1
96.0,3.0,1,2.0,1.0,1,0,0,3640,1600.0,20,47.0,94.0,5401,casa-verde,56.26041666666666,56.260416666666664,Low,1800.3333333333333,2700.5,2.275,0.03125,0.020833333333333332,2,5
29.0,1.0,0,1.0,0.0,1,0,0,2000,345.0,0,26.0,51.0,2422,casa-verde,83.51724137931035,83.51724137931035,Low,2422.0,2422.0,5.797101449275362,0.034482758620689655,0.034482758620689655,0,1
70.0,1.0,0,1.0,0.0,1,0,0,1900,350.0,125,25.0,49.0,2449,casa-verde,34.98571428571429,34.98571428571429,Low,2449.0,2449.0,5.428571428571429,0.014285714285714285,0.014285714285714285,0,1
38.0,1.0,0,1.0,0.0,1,1,0,2500,379.0,66,32.0,64.0,3041,casa-verde,80.02631578947368,80.02631578947368,Low,3041.0,3041.0,6.596306068601583,0.02631578947368421,0.02631578947368421,1,0
62.0,2.0,0,1.0,0.0,0,0,0,1664,0.0,97,28.0,43.0,1832,casa-verde,29.548387096774192,29.548387096774192,Low,916.0,1832.0,1664.0,0.03225806451612903,0.016129032258064516,0,1
144.0,3.0,3,4.0,3.0,0,0,0,5287,2400.0,659,67.0,136.0,8549,casa-verde,59.36805555555556,59.36805555555556,Low,2849.6666666666665,2137.25,2.202916666666667,0.020833333333333332,0.027777777777777776,3,4
30.0,1.0,0,1.0,0.0,1,0,0,1600,100.0,85,21.0,41.0,1847,casa-verde,61.56666666666667,61.56666666666667,Low,1847.0,1847.0,16.0,0.03333333333333333,0.03333333333333333,0,1
60.0,2.0,1,2.0,1.0,1,0,0,3300,650.0,15,42.0,85.0,4092,casa-verde,68.2,68.2,Low,2046.0,2046.0,5.076923076923077,0.03333333333333333,0.03333333333333333,2,5
63.0,1.0,1,2.0,1.0,0,1,0,4080,700.0,67,52.0,105.0,5004,casa-verde,79.42857142857143,79.42857142857143,Low,5004.0,2502.0,5.828571428571428,0.015873015873015872,0.031746031746031744,3,0
28.0,1.0,0,1.0,0.0,1,0,1,1700,453.0,0,22.0,44.0,2219,casa-verde,79.25,79.25,Low,2219.0,2219.0,3.752759381898455,0.03571428571428571,0.03571428571428571,1,1
170.0,3.0,1,3.0,4.0,1,0,0,6400,1100.0,485,82.0,165.0,8232,casa-verde,48.423529411764704,48.423529411764704,Low,2744.0,2744.0,5.818181818181818,0.01764705882352941,0.01764705882352941,3,5
27.0,1.0,0,1.0,0.0,1,1,1,2370,300.0,0,31.0,61.0,2762,casa-verde,102.29629629629628,102.29629629629629,Low,2762.0,2762.0,7.9,0.037037037037037035,0.037037037037037035,2,0
53.0,2.0,1,2.0,1.0,0,0,0,1360,800.0,44,18.0,35.0,2257,casa-verde,42.58490566037736,42.58490566037736,Low,1128.5,1128.5,1.7,0.03773584905660377,0.03773584905660377,2,1
30.0,1.0,1,1.0,0.0,0,1,0,2379,255.0,97,31.0,61.0,2823,casa-verde,94.1,94.1,Low,2823.0,2823.0,9.329411764705883,0.03333333333333333,0.03333333333333333,3,0
50.0,2.0,0,1.0,1.0,0,0,0,1850,800.0,0,24.0,47.0,2721,casa-verde,54.42,54.42,Low,1360.5,2721.0,2.3125,0.04,0.02,0,1
87.0,3.0,1,3.0,2.0,1,0,0,5000,765.0,223,64.0,129.0,6181,casa-verde,71.04597701149426,71.04597701149426,Low,2060.3333333333335,2060.3333333333335,6.5359477124183005,0.034482758620689655,0.034482758620689655,3,5
50.0,1.0,1,1.0,1.0,1,1,0,3200,550.0,137,41.0,82.0,4010,casa-verde,80.2,80.2,Low,4010.0,4010.0,5.818181818181818,0.02,0.02,3,0
71.0,3.0,0,1.0,1.0,1,0,0,2950,895.0,0,38.0,76.0,3959,casa-verde,55.76056338028169,55.76056338028169,Low,1319.6666666666667,3959.0,3.2960893854748603,0.04225352112676056,0.014084507042253521,0,1
70.0,1.0,0,1.0,0.0,1,0,0,1900,350.0,125,25.0,49.0,2449,casa-verde,34.98571428571429,34.98571428571429,Low,2449.0,2449.0,5.428571428571429,0.014285714285714285,0.014285714285714285,0,1
65.0,2.0,0,2.0,1.0,0,1,0,2450,800.0,0,32.0,63.0,3345,casa-verde,51.46153846153846,51.46153846153846,Low,1672.5,1672.5,3.0625,0.03076923076923077,0.03076923076923077,1,1
28.0,1.0,1,1.0,0.0,1,1,0,2280,370.0,7,29.0,59.0,2745,casa-verde,98.03571428571428,98.03571428571429,Low,2745.0,2745.0,6.162162162162162,0.03571428571428571,0.03571428571428571,3,0
60.0,2.0,0,1.0,0.0,1,0,0,1771,220.0,85,23.0,45.0,2144,casa-verde,35.733333333333334,35.733333333333334,Low,1072.0,2144.0,8.05,0.03333333333333333,0.016666666666666666,0,1
62.0,2.0,0,1.0,0.0,0,0,0,1664,0.0,97,28.0,43.0,1832,casa-verde,29.548387096774192,29.548387096774192,Low,916.0,1832.0,1664.0,0.03225806451612903,0.016129032258064516,0,1
28.0,1.0,1,1.0,0.0,1,1,0,2199,350.0,62,28.0,56.0,2695,casa-verde,96.25,96.25,Low,2695.0,2695.0,6.282857142857143,0.03571428571428571,0.03571428571428571,3,0
45.0,1.0,1,1.0,1.0,1,1,1,5000,560.0,100,64.0,129.0,5853,casa-verde,130.06666666666666,130.06666666666666,Low,5853.0,5853.0,8.928571428571429,0.022222222222222223,0.022222222222222223,4,2
41.0,1.0,0,1.0,1.0,1,0,1,3150,590.0,113,40.0,81.0,3974,casa-verde,96.92682926829268,96.92682926829268,Low,3974.0,3974.0,5.338983050847458,0.024390243902439025,0.024390243902439025,1,0
27.0,1.0,1,1.0,0.0,1,0,1,1800,400.0,0,23.0,46.0,2269,casa-verde,84.03703703703704,84.03703703703704,Low,2269.0,2269.0,4.5,0.037037037037037035,0.037037037037037035,3,0
32.0,2.0,0,1.0,0.0,0,0,0,1670,0.0,0,28.0,43.0,1741,casa-verde,54.40625,54.40625,Low,870.5,1741.0,1670.0,0.0625,0.03125,0,1
29.0,1.0,1,1.0,0.0,1,0,0,1924,356.0,93,25.0,49.0,2447,casa-verde,84.37931034482759,84.37931034482759,Low,2447.0,2447.0,5.404494382022472,0.034482758620689655,0.034482758620689655,2,1
57.0,2.0,0,1.0,1.0,1,0,0,2200,730.0,0,28.0,56.0,3014,casa-verde,52.87719298245614,52.87719298245614,Low,1507.0,3014.0,3.0136986301369864,0.03508771929824561,0.017543859649122806,0,1
30.0,1.0,0,1.0,0.0,1,1,0,2170,100.0,50,28.0,56.0,2404,casa-verde,80.13333333333334,80.13333333333334,Low,2404.0,2404.0,21.7,0.03333333333333333,0.03333333333333333,1,1
32.0,1.0,0,1.0,0.0,1,0,0,1600,100.0,85,21.0,41.0,1847,casa-verde,57.71875,57.71875,Low,1847.0,1847.0,16.0,0.03125,0.03125,0,1
450.0,3.0,1,3.0,2.0,1,0,0,8440,0.0,334,140.0,218.0,9132,casa-verde,20.293333333333333,20.293333333333333,Low,3044.0,3044.0,8440.0,0.006666666666666667,0.006666666666666667,3,3
29.0,1.0,1,1.0,0.0,1,0,0,1900,360.0,0,25.0,49.0,2334,casa-verde,80.48275862068965,80.48275862068965,Low,2334.0,2334.0,5.277777777777778,0.034482758620689655,0.034482758620689655,2,1
53.0,2.0,1,2.0,1.0,1,0,0,2850,540.0,0,37.0,73.0,3515,casa-verde,66.32075471698113,66.32075471698113,Low,1757.5,1757.5,5.277777777777778,0.03773584905660377,0.03773584905660377,2,1
49.0,1.0,0,1.0,1.0,1,1,0,3700,600.0,91,47.0,95.0,4533,casa-verde,92.51020408163264,92.51020408163265,Low,4533.0,4533.0,6.166666666666667,0.02040816326530612,0.02040816326530612,1,0
133.0,3.0,0,2.0,2.0,1,0,0,3200,715.0,231,53.0,82.0,4281,casa-verde,32.18796992481203,32.18796992481203,Low,1427.0,2140.5,4.475524475524476,0.022556390977443608,0.015037593984962405,1,5
28.0,1.0,1,1.0,0.0,1,0,0,1600,400.0,0,21.0,41.0,2062,casa-verde,73.64285714285714,73.64285714285714,Low,2062.0,2062.0,4.0,0.03571428571428571,0.03571428571428571,2,1
29.0,1.0,1,1.0,0.0,1,1,1,2060,420.0,0,27.0,53.0,2560,casa-verde,88.27586206896552,88.27586206896552,Low,2560.0,2560.0,4.904761904761905,0.034482758620689655,0.034482758620689655,4,0
30.0,1.0,0,1.0,0.0,1,0,0,1600,100.0,85,21.0,41.0,1847,casa-verde,61.56666666666667,61.56666666666667,Low,1847.0,1847.0,16.0,0.03333333333333333,0.03333333333333333,0,1
